#
#   VizieR Astronomical Server vizier.cfa.harvard.edu
#    Date: 2026-04-16T12:48:33 [V7.5.6]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	service_protocol=ASU	  IVOID of the protocol through which the data was retrieved
#INFO	request_date=2026-04-16T12:48:33	  Query execution date
#INFO	request=https://vizier.cfa.harvard.edu/viz-bin/asu-tsv?-source=J/ApJS/180/54/table4	  Full request URL
#INFO	contact=cds-question@unistra.fr	  Email or URL to contact publisher
#INFO	server_software=VizieR/7.5.6	  Software version
#INFO	publisher=CDS	  Data centre that produced the VOTable
#INFO	MaxTuples=50000	

#RESOURCE=yCat_21800054
#Name: J/ApJS/180/54
#Title: Globular cluster candidates in ACS Virgo survey. (Jordan+, 2009)
#INFO	ivoid=ivo://cds.vizier/j/apjs/180/54	    IVOID of underlying data collection
#INFO	data_ivoid=ivo://cds.vizier/j/apjs/180/54	    IVOID of underlying data collection
#INFO	creator=Jordan A.	    First author or institution
#INFO	cites=bibcode:2009ApJS..180...54J	    Article or Data origin sources
#INFO	journal=ApJS	    Journal name
#INFO	original_date=2009	    Year of the article publication
#INFO	reference_url=https://cdsarc.cds.unistra.fr/viz-bin/cat/J/ApJS/180/54	    Dataset landing page
#INFO	citation=doi:10.26093/cds/vizier.21800054	    Dataset identifier that can be used for citation
#INFO	publication_date=2013-07-15	    Date of first publication in the data centre
#INFO	rights_uri=https://cds.unistra.fr/vizier-org/licences_vizier.html	    Licence URI
#Table	J_ApJS_180_54_table4:
#Name: J/ApJS/180/54/table4
#Title: Photometric and structural catalog of sources
#Column	VCC	(I4)	Virgo Cluster Catalog number (1)	[ucd=meta.id.parent]
#Column	RAJ2000	(F11.7)	Right Ascension in decimal degrees (J2000) (2)	[ucd=pos.eq.ra;meta.main]
#Column	DEJ2000	(F11.7)	Declination in decimal degrees (J2000) (2)	[ucd=pos.eq.dec;meta.main]
#Column	GDist	(F7.3)	Galactocentric distance	[ucd=pos.angDistance]
#Column	zmag	(F6.3)	Model HST/ACS F850LP band magnitude (3)	[ucd=phot.mag;em.opt.I]
#Column	zamag	(F6.3)	Average HST/ACS F850LP band correction aperture magnitude (4)	[ucd=phot.mag;em.opt.I]
#Column	gmag	(F6.3)	Model HST/ACS F475W band magnitude (3)	[ucd=phot.mag;em.opt.B]
#Column	gamag	(F6.3)	Average HST/ACS F475W band correction aperture magnitude (4)	[ucd=phot.mag;em.opt.B]
#Column	rhz	(F7.4)	Best-fit HST/ACS F850LP band half-light radius	[ucd=phys.angSize;src]
#Column	rhg	(F7.4)	Best-fit HST/ACS F475W band half-light radius	[ucd=phys.angSize;src]
#Column	pGC	(F5.2)	Probability source is a Globular Cluster (5)	[ucd=stat.fit.goodness]
#Column	E(B-V)	(F6.3)	Foreground E(B-V) assumed (6)	[ucd=phot.color.excess]
VCC	RAJ2000	DEJ2000	GDist	zmag	zamag	gmag	gamag	rhz	rhg	pGC	E(B-V)
 881	186.5764441	+12.9424844	 97.139	21.016	21.392	22.283	22.591	 0.1378	 0.1178	 1.00	 0.029
 881	186.5357087	+12.9224541	 97.189	24.958	24.919	26.265	26.244	 0.0203	 0.0458	 0.88	 0.029
 881	186.5471837	+12.9730917	 97.285	22.103	22.088	23.320	23.299	 0.0324	 0.0283	 1.00	 0.029
 881	186.5338446	+12.9687589	 97.331	21.762	21.759	22.658	22.664	 0.0356	 0.0301	 1.00	 0.029
 881	186.5254567	+12.9317390	 97.553	20.808	20.772	21.924	21.885	 0.0267	 0.0315	 1.00	 0.029
 881	186.5453015	+12.9731557	 98.182	21.080	21.047	22.285	22.272	 0.0257	 0.0263	 1.00	 0.029
 881	186.5291758	+12.9266842	 98.733	22.755	22.770	24.068	24.055	 0.0321	 0.0338	 1.00	 0.029
 881	186.5215784	+12.9532676	 99.634	23.595	23.554	25.008	24.979	 0.0203	 0.0239	 0.95	 0.029
 881	186.5770563	+12.9506354	 99.718	23.805	23.764	25.043	25.006	 0.0357	 0.0443	 0.91	 0.029
 881	186.5746473	+12.9583990	100.209	23.780	23.782	24.734	24.751	 0.0561	 0.0397	 0.81	 0.029
 881	186.5411060	+12.9729002	100.313	23.869	24.046	25.590	25.581	 0.0691	 0.0216	 0.82	 0.029
 881	186.5332468	+12.9228635	100.392	22.679	22.649	23.589	23.580	 0.0291	 0.0283	 1.00	 0.029
 881	186.5363957	+12.9712201	100.593	23.481	23.487	24.184	24.255	 0.0471	 0.0492	 0.89	 0.029
 881	186.5752530	+12.9575245	100.805	23.494	23.446	24.757	24.730	 0.0261	 0.0354	 0.98	 0.029
 881	186.5374201	+12.9720057	101.655	23.287	23.266	24.325	24.314	 0.0303	 0.0296	 0.99	 0.029
 881	186.5691347	+12.9664767	101.747	21.578	21.693	22.457	22.501	 0.0683	 0.0623	 0.99	 0.029
 881	186.5269854	+12.9646742	102.146	23.666	23.745	25.296	25.298	 0.0682	 0.0623	 0.52	 0.029
 881	186.5217898	+12.9563199	102.340	23.291	23.353	24.333	24.364	 0.0481	 0.0414	 0.94	 0.029
 881	186.5211535	+12.9546351	102.432	21.946	21.908	22.978	22.943	 0.0266	 0.0286	 1.00	 0.029
 881	186.5782355	+12.9478865	102.755	23.830	23.853	25.711	25.686	 0.0624	 0.0573	 0.53	 0.029
 881	186.5476575	+12.9747219	103.069	19.387	19.426	20.415	20.461	 0.0493	 0.0440	 1.00	 0.029
 881	186.5319102	+12.9695107	103.382	20.754	20.745	21.692	21.697	 0.0353	 0.0311	 1.00	 0.029
 881	186.5481714	+12.9748795	103.558	23.805	23.768	25.010	24.999	 0.0317	 0.0225	 0.97	 0.029
 881	186.5196106	+12.9488188	103.623	22.168	22.144	23.506	23.474	 0.0309	 0.0224	 1.00	 0.029
 881	186.5212603	+12.9362609	103.664	21.383	21.340	22.541	22.498	 0.0207	 0.0209	 1.00	 0.029
 881	186.5231681	+12.9601976	103.869	20.691	20.671	21.641	21.635	 0.0278	 0.0239	 1.00	 0.029
 881	186.5752098	+12.9597383	104.174	20.707	20.901	21.590	21.659	 0.0992	 0.0890	 0.78	 0.029
 881	186.5288133	+12.9677562	105.291	21.754	21.729	22.662	22.659	 0.0400	 0.0392	 1.00	 0.029
 881	186.5289428	+12.9678842	105.351	22.822	22.824	23.763	23.764	 0.0464	 0.0488	 1.00	 0.029
 881	186.5352013	+12.9723240	106.033	24.113	24.061	25.301	25.317	 0.0422	 0.0282	 0.91	 0.029
 881	186.5187714	+12.9482533	106.379	24.679	24.635	25.583	25.544	 0.0378	 0.0195	 0.90	 0.029
 881	186.5622444	+12.9729543	107.178	22.090	22.187	23.107	23.135	 0.0591	 0.0536	 0.99	 0.029
 881	186.5512829	+12.9758418	107.278	23.339	23.366	24.181	24.177	 0.0397	 0.0334	 0.97	 0.029
 881	186.5635272	+12.9724213	107.512	23.975	23.959	24.875	24.844	 0.0299	 0.0280	 0.96	 0.029
 881	186.5783209	+12.9548382	107.517	22.159	22.215	23.512	23.604	 0.0647	 0.0699	 0.91	 0.029
 881	186.5542766	+12.9757206	108.138	22.604	22.592	23.895	23.888	 0.0354	 0.0286	 1.00	 0.029
 881	186.5555120	+12.9756465	108.696	24.957	24.961	26.008	25.985	 0.0347	 0.0395	 0.85	 0.029
 881	186.5443471	+12.9760407	108.942	22.490	22.481	23.464	23.482	 0.0525	 0.0490	 1.00	 0.029
 881	186.5212095	+12.9610960	111.446	23.607	23.583	24.305	24.426	 0.0553	 0.0640	 0.65	 0.029
 881	186.5259425	+12.9675758	111.866	22.563	22.544	23.803	23.794	 0.0358	 0.0248	 1.00	 0.029
 881	186.5406857	+12.9160379	112.217	23.884	23.812	25.435	25.470	 0.0123	 0.0382	 0.96	 0.029
 881	186.5167089	+12.9468843	113.399	21.990	21.977	23.267	23.238	 0.0308	 0.0336	 1.00	 0.029
 881	186.5816215	+12.9468861	114.460	22.267	22.258	23.373	23.388	 0.0343	 0.0378	 1.00	 0.029
 881	186.5164836	+12.9424214	114.924	22.711	22.681	23.516	23.479	 0.0249	 0.0283	 1.00	 0.029
 881	186.5458507	+12.9780099	115.323	23.007	22.990	23.795	23.828	 0.0378	 0.0349	 0.98	 0.029
 881	186.5818078	+12.9430687	115.603	25.074	25.150	25.888	25.880	 0.0465	 0.0262	 0.86	 0.029
 881	186.5368089	+12.9759726	115.672	23.336	23.466	24.429	24.455	 0.0608	 0.0375	 0.91	 0.029
 881	186.5222163	+12.9652470	116.531	23.471	23.425	24.440	24.436	 0.0359	 0.0365	 0.97	 0.029
 881	186.5323367	+12.9744600	117.594	22.306	22.291	23.245	23.256	 0.0315	 0.0294	 1.00	 0.029
 881	186.5176860	+12.9579751	117.911	21.926	21.882	23.035	23.015	 0.0264	 0.0240	 1.00	 0.029
 881	186.5540899	+12.9788734	119.239	22.037	21.990	23.171	23.162	 0.0218	 0.0152	 0.91	 0.029
 881	186.5150899	+12.9493683	119.624	22.830	22.795	24.000	23.959	 0.0225	 0.0225	 1.00	 0.029
 881	186.5193784	+12.9628137	120.098	21.382	21.343	22.683	22.661	 0.0278	 0.0293	 1.00	 0.029
 881	186.5158843	+12.9550088	120.573	20.987	20.961	21.884	21.876	 0.0298	 0.0297	 1.00	 0.029
 881	186.5212841	+12.9667854	122.451	24.491	24.522	25.338	25.339	 0.0375	 0.0229	 0.91	 0.029
 881	186.5424807	+12.9795946	122.653	24.841	25.016	25.801	25.809	 0.0690	 0.0146	 0.76	 0.029
 881	186.5189367	+12.9637480	123.122	22.411	22.593	23.882	24.036	 0.0923	 0.0883	 0.53	 0.029
 881	186.5226754	+12.9689712	123.710	22.607	22.554	23.571	23.553	 0.0251	 0.0239	 1.00	 0.029
 881	186.5137767	+12.9449229	123.744	21.982	21.951	23.013	22.969	 0.0273	 0.0327	 1.00	 0.029
 881	186.5254278	+12.9717015	123.794	23.966	23.923	25.306	25.306	 0.0166	 0.0213	 0.84	 0.029
 881	186.5561804	+12.9799011	124.187	23.894	23.847	25.125	25.138	 0.0391	 0.0315	 0.94	 0.029
 881	186.5135982	+12.9501050	125.097	24.747	24.720	25.867	25.908	 0.0250	 0.0488	 0.84	 0.029
 881	186.5549788	+12.9807631	126.454	22.854	22.827	23.717	23.728	 0.0300	 0.0349	 1.00	 0.029
 881	186.5314807	+12.9770597	127.230	21.146	21.155	22.076	22.133	 0.0380	 0.0372	 1.00	 0.029
 881	186.5509209	+12.9823612	130.631	24.412	24.362	25.112	25.109	 0.0323	 0.0205	 0.93	 0.029
 881	186.5162391	+12.9650909	133.729	21.283	21.348	22.560	22.648	 0.0526	 0.0559	 1.00	 0.029
 881	186.5424630	+12.9827849	133.969	21.776	21.742	22.990	22.988	 0.0234	 0.0310	 1.00	 0.029
 881	186.5480803	+12.9833740	134.149	23.853	23.798	24.630	24.636	 0.0363	 0.0249	 0.96	 0.029
 881	186.5102090	+12.9491136	136.595	23.107	23.184	23.890	23.918	 0.0565	 0.0631	 0.85	 0.029
 881	186.5134729	+12.9621679	137.435	21.692	21.663	22.841	22.833	 0.0333	 0.0320	 1.00	 0.029
 881	186.5115699	+12.9587366	139.005	22.361	22.375	23.376	23.401	 0.0344	 0.0419	 1.00	 0.029
 881	186.5476516	+12.9853339	141.243	22.909	23.021	24.442	24.519	 0.0811	 0.0675	 0.58	 0.029
 881	186.5076268	+12.9586708	152.105	23.031	23.112	23.912	24.094	 0.0497	 0.0651	 0.90	 0.029
 798	186.3489241	+18.1910993	  4.691	21.998	21.994	23.722	23.689	 0.0379	 0.0134	 1.00	 0.030
 798	186.3511502	+18.1896086	  7.068	21.287	21.220	22.408	22.364	 0.0191	 0.0219	 1.00	 0.030
 798	186.3519866	+18.1930247	  8.339	21.380	21.573	23.040	23.011	 0.0828	 0.0566	 0.99	 0.030
 798	186.3480745	+18.1898773	  9.246	23.298	23.458	24.673	24.679	 0.0047	 0.0356	 0.82	 0.030
 798	186.3484689	+18.1891697	 10.047	23.167	23.174	24.027	24.013	 0.0596	 0.0573	 0.78	 0.030
 798	186.3533011	+18.1905088	 10.852	21.550	21.514	22.441	22.418	 0.0262	 0.0278	 1.00	 0.030
 798	186.3483829	+18.1938892	 11.075	23.110	23.056	24.372	24.331	 0.0315	 0.0336	 0.97	 0.030
 798	186.3522573	+18.1938562	 11.198	22.424	22.438	24.009	23.964	 0.0507	 0.0312	 1.00	 0.030
 798	186.3533185	+18.1928194	 11.653	21.744	21.720	22.726	22.742	 0.0295	 0.0383	 1.00	 0.030
 798	186.3487127	+18.1942674	 11.654	21.668	21.615	22.716	22.670	 0.0177	 0.0166	 0.56	 0.030
 798	186.3508187	+18.1881406	 11.823	20.947	20.882	22.426	22.383	 0.0243	 0.0215	 1.00	 0.030
 798	186.3471071	+18.1929043	 12.109	21.653	21.608	22.554	22.534	 0.0457	 0.0470	 1.00	 0.030
 798	186.3468433	+18.1924580	 12.334	23.711	23.694	25.352	25.327	 0.0286	 0.0227	 0.93	 0.030
 798	186.3464989	+18.1913460	 12.879	23.072	23.028	24.422	24.424	 0.0328	 0.0228	 0.97	 0.030
 798	186.3473230	+18.1890584	 13.088	22.883	22.829	24.290	24.264	 0.0382	 0.0355	 1.00	 0.030
 798	186.3542347	+18.1914928	 13.577	23.032	22.963	24.351	24.320	 0.0218	 0.0245	 0.94	 0.030
 798	186.3534873	+18.1936003	 13.596	23.576	23.534	24.215	24.216	 0.0471	 0.0510	 0.81	 0.030
 798	186.3533917	+18.1937457	 13.659	21.384	21.338	22.598	22.565	 0.0243	 0.0259	 1.00	 0.030
 798	186.3478649	+18.1946641	 14.384	22.643	22.612	23.973	23.959	 0.0288	 0.0333	 1.00	 0.030
 798	186.3511519	+18.1953276	 14.514	22.230	22.259	23.338	23.307	 0.0438	 0.0446	 1.00	 0.030
 798	186.3475169	+18.1944795	 14.599	24.126	24.074	25.714	25.680	 0.0398	 0.0159	 0.91	 0.030
 798	186.3461339	+18.1924553	 14.639	21.255	21.261	22.244	22.297	 0.0385	 0.0456	 1.00	 0.030
 798	186.3460252	+18.1923837	 14.937	22.675	22.648	24.144	24.140	 0.0560	 0.0403	 1.00	 0.030
 798	186.3520960	+18.1875739	 15.055	22.336	22.329	23.599	23.567	 0.0363	 0.0309	 1.00	 0.030
 798	186.3487713	+18.1954045	 15.349	21.873	21.818	23.062	23.041	 0.0278	 0.0292	 1.00	 0.030
 798	186.3499582	+18.1956818	 15.517	22.345	22.288	23.372	23.344	 0.0180	 0.0327	 1.00	 0.030
 798	186.3456581	+18.1904704	 16.107	23.254	23.204	24.098	24.114	 0.0436	 0.0483	 0.92	 0.030
 798	186.3465877	+18.1942263	 16.226	22.662	22.647	23.904	23.865	 0.0429	 0.0417	 1.00	 0.030
 798	186.3519159	+18.1958131	 16.914	21.921	21.960	22.974	22.995	 0.0487	 0.0509	 1.00	 0.030
 798	186.3522178	+18.1870446	 16.977	23.388	23.345	24.368	24.345	 0.0334	 0.0255	 0.96	 0.030
 798	186.3500634	+18.1961204	 17.060	22.359	22.316	23.723	23.704	 0.0474	 0.0522	 1.00	 0.030
 798	186.3469994	+18.1877465	 17.209	22.317	22.362	23.332	23.294	 0.0445	 0.0399	 1.00	 0.030
 798	186.3550598	+18.1896503	 17.556	23.017	22.966	23.808	23.797	 0.0193	 0.0298	 0.96	 0.030
 798	186.3526757	+18.1958689	 18.128	21.666	21.619	23.025	22.991	 0.0233	 0.0227	 1.00	 0.030
 798	186.3556850	+18.1912609	 18.551	24.057	24.001	24.615	24.576	 0.0387	 0.0408	 0.80	 0.030
 798	186.3556339	+18.1930364	 19.297	20.533	20.527	21.734	21.712	 0.0290	 0.0310	 1.00	 0.030
 798	186.3554810	+18.1939649	 20.109	21.429	21.392	22.753	22.713	 0.0257	 0.0286	 1.00	 0.030
 798	186.3537365	+18.1961052	 20.713	21.917	21.920	22.934	22.958	 0.0413	 0.0445	 1.00	 0.030
 798	186.3448701	+18.1887364	 20.743	20.513	20.473	21.944	21.917	 0.0268	 0.0227	 1.00	 0.030
 798	186.3532733	+18.1862150	 21.261	21.206	21.171	22.655	22.625	 0.0234	 0.0216	 1.00	 0.030
 798	186.3471849	+18.1861951	 21.445	22.700	22.639	23.775	23.750	 0.0363	 0.0253	 1.00	 0.030
 798	186.3552107	+18.1873742	 22.248	22.105	22.061	23.014	22.979	 0.0274	 0.0271	 1.00	 0.030
 798	186.3468168	+18.1860878	 22.426	23.635	23.583	24.950	24.901	 0.0447	 0.0214	 0.93	 0.030
 798	186.3501754	+18.1851207	 22.543	23.176	23.145	23.974	23.998	 0.0411	 0.0397	 0.94	 0.030
 798	186.3486654	+18.1974768	 22.602	22.944	22.882	24.294	24.252	 0.0316	 0.0316	 1.00	 0.030
 798	186.3564594	+18.1936155	 22.660	24.011	23.995	24.843	24.836	 0.0413	 0.0648	 0.51	 0.030
 798	186.3562476	+18.1942108	 22.852	23.630	23.576	24.382	24.359	 0.0392	 0.0360	 0.92	 0.030
 798	186.3513304	+18.1976500	 22.855	22.039	21.971	23.198	23.163	 0.0273	 0.0229	 1.00	 0.030
 798	186.3439939	+18.1940446	 23.486	23.085	23.108	24.455	24.416	 0.0431	 0.0323	 0.96	 0.030
 798	186.3464699	+18.1970351	 24.121	21.360	21.340	22.253	22.225	 0.0328	 0.0330	 1.00	 0.030
 798	186.3441287	+18.1877978	 24.643	24.397	24.346	25.263	25.237	 0.0186	 0.0240	 0.67	 0.030
 798	186.3472261	+18.1976990	 24.993	23.355	23.355	24.051	24.088	 0.0671	 0.0715	 0.51	 0.030
 798	186.3444821	+18.1956487	 25.042	23.833	23.777	24.684	24.639	 0.0242	 0.0235	 0.88	 0.030
 798	186.3451679	+18.1966234	 25.694	21.700	21.749	22.598	22.610	 0.0513	 0.0464	 1.00	 0.030
 798	186.3491233	+18.1842636	 25.925	20.768	20.704	21.981	21.934	 0.0283	 0.0247	 1.00	 0.030
 798	186.3535906	+18.1849022	 25.966	22.336	22.287	23.292	23.259	 0.0328	 0.0222	 1.00	 0.030
 798	186.3578358	+18.1925402	 26.223	23.811	23.735	24.539	24.497	 0.0158	 0.0263	 0.76	 0.030
 798	186.3437201	+18.1874275	 26.522	22.404	22.402	23.613	23.604	 0.0278	 0.0230	 1.00	 0.030
 798	186.3480361	+18.1841754	 27.053	23.519	23.476	24.463	24.463	 0.0383	 0.0599	 0.83	 0.030
 798	186.3533777	+18.1984544	 27.586	22.001	21.950	22.983	23.029	 0.0198	 0.0318	 1.00	 0.030
 798	186.3421781	+18.1912391	 27.673	22.411	22.384	23.645	23.609	 0.0302	 0.0414	 1.00	 0.030
 798	186.3487993	+18.1838050	 27.739	21.950	21.900	23.333	23.302	 0.0285	 0.0234	 1.00	 0.030
 798	186.3531222	+18.1841447	 27.835	24.312	24.288	25.448	25.401	 0.0402	 0.0185	 0.88	 0.030
 798	186.3485442	+18.1990673	 28.277	21.996	22.034	22.789	22.845	 0.0680	 0.0710	 0.91	 0.030
 798	186.3419660	+18.1907184	 28.490	23.404	23.527	24.488	24.533	 0.0688	 0.0493	 0.65	 0.030
 798	186.3573349	+18.1870975	 28.692	23.049	22.997	23.977	23.932	 0.0303	 0.0267	 0.98	 0.030
 798	186.3431571	+18.1957168	 28.865	24.394	24.380	26.032	25.988	 0.0628	 0.0229	 0.68	 0.030
 798	186.3453497	+18.1848679	 28.865	20.712	20.670	22.120	22.075	 0.0276	 0.0306	 1.00	 0.030
 798	186.3480814	+18.1836292	 28.894	22.180	22.122	23.471	23.435	 0.0177	 0.0170	 0.61	 0.030
 798	186.3543258	+18.1842241	 29.277	22.221	22.196	23.193	23.154	 0.0335	 0.0278	 1.00	 0.030
 798	186.3524674	+18.1992778	 29.406	19.194	19.142	20.376	20.330	 0.0175	 0.0250	 1.00	 0.030
 798	186.3571582	+18.1864886	 29.424	22.136	22.099	22.889	22.870	 0.0267	 0.0331	 1.00	 0.030
 798	186.3462197	+18.1840587	 29.779	22.478	22.436	23.457	23.415	 0.0237	 0.0229	 1.00	 0.030
 798	186.3537437	+18.1836600	 30.238	21.650	21.618	22.641	22.608	 0.0304	 0.0237	 1.00	 0.030
 798	186.3589788	+18.1930065	 30.375	21.477	21.422	22.427	22.387	 0.0326	 0.0320	 1.00	 0.030
 798	186.3444348	+18.1979257	 30.861	22.337	22.285	23.397	23.368	 0.0300	 0.0301	 1.00	 0.030
 798	186.3567528	+18.1976807	 31.731	23.229	23.163	24.152	24.113	 0.0224	 0.0327	 0.97	 0.030
 798	186.3573440	+18.1856627	 31.787	23.051	23.132	24.673	24.647	 0.0739	 0.0514	 0.76	 0.030
 798	186.3498973	+18.1822511	 32.894	22.039	22.162	23.443	23.456	 0.0615	 0.0435	 1.00	 0.030
 798	186.3598957	+18.1911188	 32.959	21.692	21.685	23.057	23.039	 0.0382	 0.0354	 1.00	 0.030
 798	186.3541394	+18.1827072	 33.917	20.393	20.354	21.624	21.583	 0.0269	 0.0253	 1.00	 0.030
 798	186.3476769	+18.1822575	 34.022	22.452	22.483	23.651	23.629	 0.0520	 0.0474	 1.00	 0.030
 798	186.3479929	+18.1820970	 34.320	21.803	21.896	22.874	22.940	 0.0773	 0.0733	 0.95	 0.030
 798	186.3451124	+18.1832054	 34.350	24.036	24.032	25.907	25.865	 0.0607	 0.0206	 0.79	 0.030
 798	186.3469068	+18.1823597	 34.456	23.361	23.341	24.586	24.551	 0.0528	 0.0450	 0.88	 0.030
 798	186.3411450	+18.1955522	 34.601	22.492	22.444	23.826	23.787	 0.0235	 0.0306	 1.00	 0.030
 798	186.3433268	+18.1843606	 34.668	22.863	22.803	24.133	24.092	 0.0317	 0.0262	 1.00	 0.030
 798	186.3428466	+18.1847563	 34.838	23.719	23.733	25.057	25.019	 0.0470	 0.0394	 0.84	 0.030
 798	186.3591366	+18.1962432	 35.040	22.983	23.068	24.510	24.470	 0.0511	 0.0332	 1.00	 0.030
 798	186.3459253	+18.1824076	 35.560	23.576	23.681	24.614	24.623	 0.0548	 0.0359	 0.85	 0.030
 798	186.3419851	+18.1974429	 35.732	22.191	22.125	23.245	23.213	 0.0185	 0.0225	 1.00	 0.030
 798	186.3433528	+18.1839360	 35.743	22.791	22.829	23.816	23.827	 0.0461	 0.0362	 1.00	 0.030
 798	186.3593624	+18.1965576	 36.267	22.064	22.158	23.479	23.486	 0.0544	 0.0367	 1.00	 0.030
 798	186.3593261	+18.1970370	 37.067	23.302	23.314	24.095	24.093	 0.0403	 0.0339	 0.95	 0.030
 798	186.3394304	+18.1919821	 37.120	23.142	23.098	23.766	23.740	 0.0265	 0.0384	 0.97	 0.030
 798	186.3495963	+18.1809015	 37.798	23.716	23.658	24.640	24.636	 0.0261	 0.0323	 0.94	 0.030
 798	186.3423961	+18.1988138	 37.931	22.212	22.213	23.177	23.171	 0.0387	 0.0360	 1.00	 0.030
 798	186.3426975	+18.1836386	 38.046	21.821	21.780	23.083	23.047	 0.0243	 0.0172	 1.00	 0.030
 798	186.3613879	+18.1915118	 38.047	24.009	24.029	25.435	25.427	 0.0413	 0.0114	 0.92	 0.030
 798	186.3451839	+18.1818583	 38.448	18.006	17.952	19.179	19.134	 0.0213	 0.0217	 1.00	 0.030
 798	186.3505895	+18.1806984	 38.476	22.595	22.545	23.865	23.814	 0.0179	 0.0154	 0.57	 0.030
 798	186.3615286	+18.1910195	 38.553	23.361	23.324	24.727	24.689	 0.0272	 0.0169	 0.89	 0.030
 798	186.3521094	+18.1807536	 38.777	20.821	20.786	22.006	21.972	 0.0276	 0.0190	 1.00	 0.030
 798	186.3407597	+18.1972718	 38.811	19.955	19.889	21.119	21.076	 0.0163	 0.0242	 1.00	 0.030
 798	186.3389580	+18.1904160	 38.832	23.048	23.026	24.059	24.020	 0.0363	 0.0315	 0.97	 0.030
 798	186.3393624	+18.1882469	 38.955	23.750	23.716	24.422	24.518	 0.0506	 0.0541	 0.66	 0.030
 798	186.3538495	+18.2016703	 39.008	20.863	20.838	21.856	21.823	 0.0337	 0.0354	 1.00	 0.030
 798	186.3397251	+18.1955734	 39.075	22.219	22.181	23.259	23.224	 0.0224	 0.0298	 1.00	 0.030
 798	186.3496881	+18.1804784	 39.295	23.848	23.829	25.078	25.035	 0.0317	 0.0305	 0.92	 0.030
 798	186.3618035	+18.1907480	 39.538	22.257	22.213	23.522	23.479	 0.0368	 0.0320	 1.00	 0.030
 798	186.3473999	+18.2020464	 39.618	24.277	24.309	25.398	25.369	 0.0445	 0.0511	 0.57	 0.030
 798	186.3386708	+18.1913029	 39.646	24.425	24.389	25.579	25.537	 0.0440	 0.0254	 0.81	 0.030
 798	186.3449386	+18.2011900	 39.734	21.912	21.911	22.935	22.947	 0.0363	 0.0381	 1.00	 0.030
 798	186.3599104	+18.1975924	 39.860	21.724	22.001	22.684	22.834	 0.1139	 0.0952	 0.51	 0.030
 798	186.3606239	+18.1966868	 40.234	21.940	21.926	23.105	23.069	 0.0419	 0.0412	 1.00	 0.030
 798	186.3619703	+18.1932563	 40.595	22.619	22.628	23.778	23.743	 0.0387	 0.0360	 1.00	 0.030
 798	186.3534653	+18.1804682	 40.781	23.293	23.243	24.622	24.573	 0.0213	 0.0182	 0.80	 0.030
 798	186.3514738	+18.2026611	 40.815	23.136	23.303	24.920	24.892	 0.0687	 0.0385	 0.87	 0.030
 798	186.3576473	+18.2002960	 40.824	23.973	23.937	25.263	25.317	 0.0209	 0.0326	 0.92	 0.030
 798	186.3562944	+18.2012398	 41.022	24.408	24.354	25.482	25.574	 0.0334	 0.0547	 0.65	 0.030
 798	186.3396806	+18.1859791	 41.083	23.575	23.531	24.325	24.375	 0.0176	 0.0243	 0.81	 0.030
 798	186.3427018	+18.1824935	 41.141	23.220	23.192	24.155	24.128	 0.0285	 0.0276	 0.97	 0.030
 798	186.3531526	+18.1802821	 41.165	20.758	20.731	21.685	21.659	 0.0300	 0.0261	 1.00	 0.030
 798	186.3387730	+18.1877148	 41.462	23.441	23.458	24.650	24.643	 0.0704	 0.0629	 0.51	 0.030
 798	186.3609561	+18.1859320	 41.468	23.547	23.510	24.320	24.329	 0.0200	 0.0349	 0.95	 0.030
 798	186.3583278	+18.1825289	 42.148	24.648	24.606	26.034	25.993	 0.0445	 0.0373	 0.71	 0.030
 798	186.3593924	+18.1993750	 42.455	21.804	21.745	22.676	22.640	 0.0254	 0.0224	 1.00	 0.030
 798	186.3416604	+18.1828088	 42.659	23.122	23.187	24.379	24.464	 0.0741	 0.0678	 0.55	 0.030
 798	186.3627461	+18.1918306	 42.719	22.751	22.704	23.729	23.694	 0.0244	 0.0271	 1.00	 0.030
 798	186.3435093	+18.1813960	 42.722	22.425	22.452	23.970	23.924	 0.0425	 0.0291	 1.00	 0.030
 798	186.3570074	+18.2013745	 42.725	21.743	21.740	22.913	22.912	 0.0367	 0.0338	 1.00	 0.030
 798	186.3400288	+18.1981992	 42.752	23.530	23.488	24.515	24.533	 0.0360	 0.0371	 0.94	 0.030
 798	186.3379502	+18.1935541	 42.847	23.288	23.232	24.775	24.730	 0.0227	 0.0232	 0.93	 0.030
 798	186.3627448	+18.1901594	 42.897	23.001	22.962	24.125	24.080	 0.0364	 0.0280	 0.97	 0.030
 798	186.3569820	+18.1812839	 43.006	24.617	24.587	25.515	25.520	 0.0536	 0.0327	 0.66	 0.030
 798	186.3425890	+18.1819169	 43.020	23.344	23.269	24.404	24.364	 0.0236	 0.0189	 0.87	 0.030
 798	186.3467572	+18.1798274	 43.306	22.619	22.577	23.924	23.878	 0.0158	 0.0171	 0.55	 0.030
 798	186.3628668	+18.1933790	 43.678	21.876	21.854	22.874	22.841	 0.0293	 0.0291	 1.00	 0.030
 798	186.3528434	+18.1794904	 43.717	22.329	22.360	23.816	23.776	 0.0392	 0.0305	 1.00	 0.030
